Property ID,Locality name,Postal code,price,Type of property,Construction year,Number of rooms,Surface of the plot,Living area,kitchen,furnished,Open fire,Terrace,Garden,Garden orientation,Number of facades,Swimming pool,State of builing,Energy class,Primary energy consumption,Heating type,Flood zone type,Double glazing,Cadastral income,region
20061304,Comblain-au-Pont,4170,249000,house,1899.0,5.0,262.0,224.0,1.0,0.0,1.0,44.0,56.0,,2.0,0.0,As new,E,391.0,Pellet,Non flood zone,1.0,620.0,Wallonia
11377295,Marche-en-Famenne,6900,250000,house,1947.0,4.0,1182.0,134.0,1.0,0.0,,5.0,1182.0,,4.0,,Good,F,434.0,Fuel oil,Possible flood zone,1.0,815.0,Wallonia
20150050,Mechelen,2800,258000,house,,3.0,115.0,105.0,1.0,,,20.0,65.0,South,2.0,,To renovate,D,342.0,Gas,Non flood zone,1.0,478.0,Flanders
20090352,Wielsbeke,8710,259000,house,1930.0,3.0,176.0,223.0,1.0,,,,104.0,,,,Good,C,259.0,Gas,Non flood zone,1.0,322.0,Flanders
11362040,Trooz,4870,265000,house,1950.0,3.0,320.0,119.0,1.0,0.0,,40.0,220.0,,3.0,0.0,Just renovated,D,278.0,Gas,Possible flood zone,1.0,,Wallonia
11428358,Liège,4000,270000,house,1940.0,3.0,405.0,148.0,1.0,0.0,,10.0,300.0,,2.0,0.0,Just renovated,C,198.0,Gas,Non flood zone,1.0,560.0,Wallonia
11487746,Braine-l'Alleud,1420,275000,house,1976.0,3.0,190.0,100.0,1.0,0.0,,15.0,141.0,,2.0,,To be done up,C,210.0,Gas,Non flood zone,1.0,959.0,Wallonia
20047039,Antwerpen,2060,275000,house,1919.0,3.0,91.0,183.0,1.0,,,,30.0,North,2.0,,To be done up,F,568.0,Gas,Non flood zone,1.0,654.0,Flanders
20146240,Fleurus,6220,275000,house,2013.0,4.0,100.0,148.0,1.0,,,20.0,100.0,,2.0,,Good,B,102.0,Gas,,1.0,689.0,Wallonia
20013889,Braine-l'Alleud,1420,285000,house,1939.0,3.0,205.0,140.0,1.0,0.0,,21.0,128.0,,2.0,0.0,To renovate,C,216.0,Gas,Non flood zone,1.0,,Wallonia
11369992,Bièvre,5555,339000,house,1989.0,5.0,2760.0,279.0,1.0,0.0,,65.0,2760.0,,4.0,,Good,C,241.0,Fuel oil,Non flood zone,1.0,881.0,Wallonia
20063566,Antwerpen,2170,339900,house,1947.0,5.0,85.0,206.0,1.0,,,5.0,,,2.0,,Good,D,326.0,Gas,Non flood zone,1.0,745.0,Flanders
20048216,Waterloo,1410,350000,house,1954.0,2.0,575.0,120.0,1.0,,,,472.0,,4.0,0.0,To be done up,G,522.0,Fuel oil,Non flood zone,1.0,2062.0,Wallonia
20051878,Bertrix,6880,369000,house,1830.0,4.0,1847.0,280.0,1.0,0.0,,35.0,1500.0,,4.0,0.0,Good,D,319.0,Fuel oil,Non flood zone,1.0,921.0,Wallonia
10359415,Wemmel,1780,389000,house,1950.0,3.0,130.0,145.0,1.0,0.0,,8.0,130.0,,2.0,0.0,Good,B,159.0,Gas,Non flood zone,1.0,,Flanders
20042921,Antwerpen,2170,389900,house,1909.0,5.0,165.0,240.0,1.0,,,,51.0,West,2.0,,Good,C,225.0,Gas,Non flood zone,1.0,930.0,Flanders
20108912,Antwerpen,2610,419000,house,1935.0,3.0,175.0,150.0,1.0,,,,75.0,North East,2.0,,As new,B,184.0,Gas,Non flood zone,1.0,681.0,Flanders
20076180,Oudenaarde,9700,420000,house,1919.0,3.0,299.0,304.0,1.0,0.0,,18.0,96.0,East,,,As new,B,192.0,,Non flood zone,1.0,745.0,Flanders
20234342,Schilde,2970,498000,apartment,2000.0,2.0,,,,,,15.0,,,3.0,,As new,B,,Gas,Non flood zone,1.0,1043.0,Flanders
20234336,Sint-Andries,8200,499000,house,1970.0,3.0,153.0,160.0,1.0,,,,,,10.0,,Good,F,701.0,,Non flood zone,1.0,827.0,Flanders
20032584,Oostkamp,8020,235000,house,1933.0,2.0,414.0,104.0,1.0,,,,346.0,,4.0,,Good,D,321.0,Gas,Non flood zone,1.0,260.0,Flanders
20234313,Hasselt,3500,259000,house,1967.0,3.0,193.0,120.0,1.0,,,,,,2.0,,Good,D,319.0,Gas,Non flood zone,1.0,,Flanders
20234310,Genappe,1470,335000,house,,3.0,730.0,166.0,,,,20.0,700.0,South,4.0,,As new,E,363.0,,,1.0,,Wallonia
20155491,Wevelgem,8560,150000,house,,4.0,152.0,161.0,,,,,,,,,Good,F,638.0,,,,,Flanders
20234297,Antwerpen,2660,430000,house,1961.0,3.0,179.0,201.0,,,,,66.0,South West,3.0,,,D,319.0,,Non flood zone,1.0,1289.0,Flanders
20234284,Laken,1020,195000,apartment,1966.0,2.0,,75.0,,,,14.0,,,,,To be done up,E,254.0,Gas,,,1031.0,Brussels
11445861,Schilde,2970,495000,house,1930.0,3.0,936.0,126.0,1.0,,1.0,,660.0,,4.0,,Good,D,345.0,Gas,Non flood zone,1.0,1006.0,Flanders
20107871,Zonhoven,3520,489000,house,2008.0,2.0,1490.0,237.0,1.0,,,,,,4.0,,Good,B,154.0,Gas,Non flood zone,1.0,1338.0,Flanders
20234256,Torhout,8820,279000,apartment,,3.0,,89.0,1.0,,,,,,2.0,,Good,E,448.0,Electric,,1.0,,Flanders
20143994,Willebroek,2830,424000,house,1973.0,3.0,280.0,160.0,1.0,,,,,,2.0,,Good,C,204.0,Gas,Non flood zone,1.0,989.0,Flanders
20151317,Antwerpen,2018,435000,house,,3.0,72.0,232.0,1.0,,,4.0,4.0,,2.0,,Good,D,373.0,Gas,Non flood zone,1.0,1338.0,Flanders
20068742,Lierneux,4990,450000,house,1850.0,4.0,4460.0,460.0,1.0,0.0,,35.0,2240.0,,4.0,0.0,Good,E,355.0,Fuel oil,Non flood zone,1.0,,Wallonia
20021214,Ronse,9600,485000,house,1952.0,5.0,505.0,200.0,1.0,0.0,,20.0,195.0,,3.0,0.0,As new,C,267.0,Gas,Non flood zone,1.0,624.0,Flanders
20162215,Antwerpen,2140,499900,house,1961.0,4.0,168.0,200.0,1.0,,,8.0,65.0,East,2.0,,As new,B,141.0,Gas,Non flood zone,1.0,1353.0,Flanders
11399733,Holsbeek,3220,545000,house,1970.0,4.0,2694.0,280.0,1.0,,,,,,4.0,,Good,C,262.0,Fuel oil,Non flood zone,1.0,1616.0,Flanders
20127068,Waterloo,1410,580000,house,1970.0,5.0,575.0,316.0,0.0,0.0,,67.0,575.0,,4.0,0.0,To renovate,E,397.0,Gas,Non flood zone,,3443.0,Wallonia
20071014,Oudenaarde,9700,598500,house,1965.0,3.0,550.0,200.0,1.0,,,,,,3.0,,Good,A,25.0,,Non flood zone,1.0,773.0,Flanders
11458840,Oudenaarde,9700,625000,house,1975.0,4.0,2038.0,293.0,1.0,0.0,,,,,,,Good,B,189.0,Fuel oil,Non flood zone,1.0,,Flanders
11169319,Sint-Lambrechts-Woluwe,1200,645000,house,1982.0,4.0,580.0,190.0,1.0,0.0,,25.0,400.0,,3.0,,Good,E,224.0,Gas,Non flood zone,1.0,2010.0,Brussels
20130826,Elsene,1050,710000,house,1930.0,3.0,86.0,194.0,1.0,0.0,,,,,2.0,0.0,As new,F,330.0,Gas,,1.0,1058.0,Brussels
11469529,Anderlecht,1070,725000,house,1905.0,5.0,292.0,503.0,1.0,0.0,,28.0,100.0,,2.0,0.0,Good,F,339.0,Gas,Non flood zone,1.0,,Brussels
11419066,Tervuren,3080,895000,house,1993.0,5.0,778.0,230.0,1.0,0.0,,12.0,200.0,,4.0,0.0,To be done up,C,207.0,Gas,Non flood zone,1.0,4152.0,Flanders
20035456,Harelbeke,8530,179000,house,1934.0,4.0,190.0,278.0,,,,,,,3.0,,Good,E,409.0,,,,534.0,Flanders
20234240,Heusden-Zolder,3550,479000,house,,3.0,928.0,,1.0,,,,,,4.0,,,B,199.0,,,1.0,,Flanders
20051493,Bocholt,3950,169900,apartment,,2.0,,81.0,1.0,0.0,,4.0,,,,,To be done up,C,287.0,Gas,Non flood zone,1.0,,Flanders
20234238,Genk,3600,349000,house,1957.0,3.0,1334.0,188.0,,,,,,,,,To be done up,E,452.0,,Non flood zone,1.0,,Flanders
20234233,Ellikom,3670,230000,house,1976.0,3.0,894.0,138.0,,0.0,,,,,,,To be done up,C,283.0,Gas,Non flood zone,1.0,701.0,Flanders
20234228,Bocholt,3950,438000,house,2024.0,3.0,350.0,,1.0,0.0,,,,,,,Good,A,56.0,,Non flood zone,1.0,,Flanders
20234229,Hamont-Achel,3930,289000,house,1969.0,3.0,1344.0,178.0,1.0,0.0,,,,,,,To be done up,E,482.0,Fuel oil,Non flood zone,0.0,877.0,Flanders
20234226,Bree,3960,426786,apartment,2024.0,2.0,,115.0,1.0,0.0,,48.0,,,,,Good,Not specified,,,Non flood zone,1.0,,Flanders
20234225,Wellen,3830,210000,apartment,2017.0,1.0,,70.0,1.0,0.0,,,,,,,Good,B,105.0,Gas,Possible flood zone,1.0,719.0,Flanders
20234220,Hamont-Achel,3930,279000,house,1978.0,3.0,1417.0,171.0,1.0,0.0,,,,,,,Good,F,643.0,Fuel oil,Non flood zone,1.0,,Flanders
20234219,Bree,3960,179000,apartment,1996.0,1.0,,71.0,1.0,0.0,,,,,,,Good,C,227.0,Gas,Possible flood zone,1.0,,Flanders
20234217,Bocholt,3950,298000,house,1950.0,3.0,820.0,170.0,1.0,0.0,,,,,,,,F,762.0,Fuel oil,Non flood zone,1.0,575.0,Flanders
20234216,Bocholt,3950,589000,house,1982.0,3.0,2100.0,234.0,1.0,,,55.0,,,,,Good,C,226.0,,Non flood zone,1.0,1120.0,Flanders
20234215,Haillot,5351,249000,house,1979.0,3.0,1307.0,130.0,1.0,,1.0,,,,4.0,,Good,E,398.0,Fuel oil,,1.0,1209.0,Wallonia
20234213,Hornu,7301,149000,house,,2.0,265.0,152.0,1.0,0.0,,15.0,115.0,,2.0,,As new,D,334.0,Gas,Non flood zone,1.0,537.0,Wallonia
20234212,Jumet,6040,269000,house,1978.0,4.0,1220.0,170.0,1.0,,,52.0,690.0,,4.0,,,G,527.0,Fuel oil,,1.0,862.0,Wallonia
20234208,Arlon,6700,415000,house,2023.0,4.0,400.0,155.0,1.0,,,1.0,1.0,,,,As new,B,,Gas,,0.0,,Wallonia
20026463,Uccle,1180,1390000,house,1982.0,5.0,822.0,413.0,1.0,0.0,1.0,30.0,,,4.0,1.0,To renovate,F,287.0,Gas,,1.0,7156.0,Brussels
11315235,Sint-Genesius-Rode,1640,1450000,house,1977.0,4.0,1596.0,440.0,1.0,,1.0,100.0,1200.0,South West,4.0,1.0,Good,D,303.0,Gas,Non flood zone,1.0,,Flanders
20034614,Sint-Pieters-Woluwe,1150,1490000,house,1988.0,5.0,1071.0,300.0,1.0,0.0,,25.0,600.0,,4.0,0.0,Good,D,174.0,Fuel oil,Non flood zone,1.0,6036.0,Brussels
20174753,Sint-Genesius-Rode,1640,2250000,house,1957.0,5.0,1892.0,455.0,1.0,,1.0,20.0,1600.0,South West,4.0,0.0,Good,C,,Gas,Non flood zone,1.0,5589.0,Flanders
20086465,Elsene,1050,2650000,house,1910.0,5.0,345.0,450.0,1.0,0.0,,,150.0,,2.0,,Good,F,288.0,Gas,Non flood zone,,3730.0,Brussels
20222678,Laken,1020,174500,apartment,1966.0,1.0,,56.0,1.0,,,11.0,,,1.0,0.0,Good,D,173.0,,,1.0,910.0,Brussels
20191510,De Haan,8420,239000,apartment,2003.0,2.0,,71.0,1.0,0.0,,,,,,,Good,C,226.0,,Non flood zone,1.0,,Flanders
20206726,Flobecq,7880,348000,house,,3.0,640.0,150.0,1.0,,,,,,3.0,,Good,B,154.0,Gas,,1.0,398.0,Wallonia
20175218,Vilvoorde,1800,440000,house,1955.0,3.0,200.0,150.0,1.0,0.0,,28.0,100.0,,3.0,,Good,D,385.0,,Non flood zone,1.0,,Flanders
20120864,Houthulst,8650,689000,house,1953.0,4.0,28132.0,300.0,1.0,,,,,,4.0,,To renovate,E,443.0,Gas,Non flood zone,1.0,,Flanders
20234199,Beaufays,4052,975000,house,2004.0,4.0,1916.0,304.0,1.0,,,90.0,,,4.0,1.0,As new,C,227.0,Fuel oil,,1.0,1495.0,Wallonia
20234191,Antwerpen,2100,179000,apartment,,2.0,,85.0,,0.0,,8.0,,,,,Good,B,129.0,,,1.0,,Flanders
20234184,Waterloo,1410,350000,apartment,1974.0,3.0,,115.0,1.0,0.0,,8.0,,,,,To be done up,B,148.0,Gas,,,1611.0,Wallonia
20234179,Koekelberg,1081,419000,apartment,,2.0,,150.0,1.0,1.0,,25.0,,,2.0,0.0,Good,F,315.0,Gas,Non flood zone,1.0,,Brussels
20234173,Arendonk,2370,345000,house,1965.0,6.0,625.0,193.0,1.0,,,,378.0,,3.0,,,C,283.0,Gas,,1.0,599.0,Flanders
20234168,Vosselaar,2350,519000,house,2016.0,3.0,560.0,,,,,,,,3.0,,As new,A,63.0,Gas,,1.0,,Flanders
20234143,Péruwelz,7600,175000,house,,3.0,600.0,119.0,1.0,0.0,,50.0,469.0,,3.0,,Good,E,405.0,Gas,,1.0,,Wallonia
20204441,Lasne,1380,980000,house,1990.0,6.0,,343.0,1.0,,1.0,,,,4.0,,To be done up,C,215.0,Fuel oil,Non flood zone,1.0,5602.0,Wallonia
20201928,Knokke-Heist,8300,2175000,house,1988.0,4.0,883.0,233.0,1.0,1.0,,,,,,1.0,Just renovated,B,174.0,Gas,Non flood zone,1.0,1043.0,Flanders
20190931,Arlon,6700,165000,apartment,2007.0,1.0,,45.0,1.0,0.0,,4.0,,,2.0,0.0,Good,C,187.0,Gas,Possible flood zone,,,Wallonia
20129094,Ganshoren,1083,180000,apartment,1967.0,2.0,,69.0,0.0,,,,,,4.0,0.0,Good,F,283.0,Fuel oil,Non flood zone,1.0,,Brussels
20203749,Antwerpen,2140,195000,apartment,1972.0,1.0,,69.0,1.0,0.0,,4.0,,,2.0,0.0,To be done up,C,219.0,Gas,,,855.0,Flanders
20186626,Forest,1190,220000,apartment,1972.0,2.0,,87.0,1.0,0.0,,12.0,,,4.0,0.0,Good,E,233.0,Gas,Non flood zone,1.0,1098.0,Brussels
20208202,Mechelen,2800,225000,apartment,,3.0,,90.0,1.0,,,,,,,,To be done up,B,120.0,Gas,Non flood zone,1.0,1165.0,Flanders
20175062,Anderlecht,1070,235000,apartment,1982.0,2.0,,75.0,1.0,0.0,,17.0,,,2.0,0.0,As new,C,101.0,Gas,Non flood zone,1.0,996.0,Brussels
20204459,Saint-Gilles,1060,240000,apartment,1961.0,2.0,,80.0,1.0,,,,,,2.0,0.0,To be done up,D,209.0,Gas,,1.0,1157.0,Brussels
20175053,Wavre,1300,295000,apartment,1947.0,2.0,,90.0,1.0,0.0,,,,,3.0,,As new,C,177.0,Gas,Non flood zone,1.0,983.0,Wallonia
20186384,Sint-Lambrechts-Woluwe,1200,299000,apartment,2001.0,1.0,,82.0,1.0,0.0,,12.0,55.0,,2.0,0.0,As new,D,202.0,Gas,,,,Brussels
20188766,Auderghem,1160,300000,apartment,1964.0,2.0,,98.0,1.0,0.0,,8.0,,,4.0,0.0,To be done up,D,192.0,Fuel oil,Non flood zone,,1569.0,Brussels
20186383,Sint-Lambrechts-Woluwe,1200,320000,apartment,1960.0,2.0,,81.0,0.0,0.0,,,20.0,,2.0,0.0,To renovate,G,485.0,Gas,,,,Brussels
20196265,Sint-Lambrechts-Woluwe,1200,375000,apartment,2000.0,2.0,,96.0,1.0,0.0,,,,,2.0,0.0,Good,C,102.0,Gas,Non flood zone,1.0,1811.0,Brussels
20198687,Elsene,1050,450000,apartment,1962.0,3.0,,163.0,1.0,0.0,,,,,3.0,0.0,To renovate,D,186.0,Gas,Non flood zone,1.0,2530.0,Brussels
20198653,Elsene,1050,450000,apartment,,2.0,,137.0,1.0,0.0,,7.0,,,2.0,0.0,Good,G,880.0,Gas,Non flood zone,1.0,694.0,Brussels
20180428,Brussel,1000,1200000,apartment,1962.0,3.0,,343.0,1.0,,,,80.0,South West,2.0,0.0,As new,C,148.0,Gas,,1.0,,Brussels
20158069,Leuven,3000,592796,house,2023.0,4.0,136.0,231.0,1.0,,,12.0,1.0,,3.0,0.0,As new,A,29.0,,Non flood zone,1.0,,Flanders
20158108,Leuven,3000,665935,house,2023.0,5.0,127.0,243.0,1.0,,,12.0,1.0,,3.0,0.0,As new,A,27.0,,Non flood zone,1.0,,Flanders
20234136,Afsnee,9051,941065,apartment,2026.0,3.0,,169.0,1.0,,,37.0,,,3.0,0.0,,Not specified,,Electric,,1.0,,Flanders
20234131,Berchem-Sainte-Agathe,1082,175000,apartment,,2.0,,75.0,1.0,,,,,,2.0,,To renovate,G,505.0,Gas,,,,Brussels
20234127,Aubechies,7972,190000,house,,4.0,563.0,110.0,1.0,0.0,,18.0,,,4.0,,,G,520.0,Electric,Non flood zone,1.0,644.0,Wallonia
20234116,Afsnee,9051,642625,apartment,2026.0,2.0,,,1.0,,,36.0,,,2.0,0.0,,Not specified,,Electric,,1.0,,Flanders
20234109,Edegem,2650,259000,apartment,1975.0,2.0,,91.0,1.0,,,5.0,,,3.0,,Just renovated,C,276.0,Gas,Non flood zone,1.0,870.0,Flanders
20234104,Jodoigne,1370,675000,house,,6.0,1300.0,504.0,1.0,0.0,,,,,4.0,1.0,Good,D,275.0,Pellet,Non flood zone,1.0,2423.0,Wallonia
20234097,Honnelles,7387,205000,house,,3.0,,116.0,,,,,,,3.0,,,Not specified,,,,1.0,,Wallonia
20234095,Lommel,3920,477000,house,2016.0,4.0,423.0,203.0,1.0,,,,,,3.0,,Good,A,50.0,Gas,Non flood zone,1.0,976.0,Flanders
20234092,Affligem,1790,499000,house,1973.0,5.0,632.0,156.0,1.0,,,17.0,450.0,North,4.0,,As new,D,354.0,Gas,Non flood zone,1.0,1031.0,Flanders
20234093,Sint-Katherina-Lombeek,1742,429000,house,1955.0,4.0,365.0,242.0,1.0,,,,69.0,North East,3.0,,As new,D,346.0,Gas,Non flood zone,,823.0,Flanders
20234089,Ermeton-sur-Biert,5644,395000,house,1900.0,5.0,1275.0,188.0,1.0,,1.0,38.0,1166.0,East,3.0,,Good,E,384.0,Fuel oil,Non flood zone,1.0,,Wallonia
20234083,Zaventem,1930,259000,apartment,,2.0,,82.0,1.0,,,,,,2.0,,Just renovated,B,110.0,Gas,,1.0,,Flanders
20234077,Dave,5100,299000,house,,4.0,255.0,220.0,1.0,,,,170.0,South West,3.0,,To be done up,E,385.0,Fuel oil,Possible flood zone,1.0,1348.0,Wallonia
20234070,Kalmthout,2920,386000,apartment,2011.0,2.0,,114.0,1.0,0.0,,10.0,,,4.0,,Good,B,139.0,Gas,,,,Flanders
20234067,Brasschaat,2930,559000,house,,4.0,717.0,201.0,1.0,0.0,,,717.0,,3.0,,As new,D,312.0,Gas,,,,Flanders
20234066,Strombeek-Bever,1853,499000,house,1949.0,3.0,186.0,150.0,1.0,1.0,,,,,4.0,,Good,C,204.0,Gas,,,1921.0,Flanders
20234052,Bassenge,4690,299000,house,,2.0,,239.0,1.0,0.0,1.0,,,,3.0,,Good,F,445.0,Fuel oil,,1.0,642.0,Wallonia
20192230,Chênée,4032,279000,house,,4.0,318.0,290.0,1.0,,,36.0,180.0,South West,2.0,,Good,D,299.0,Gas,,1.0,842.0,Wallonia
20176293,Gent,9000,495000,house,1965.0,5.0,254.0,184.0,1.0,0.0,,,138.0,,2.0,0.0,To be done up,D,345.0,,Non flood zone,1.0,964.0,Flanders
20244694,Antwerpen,2660,289000,house,,3.0,131.0,120.0,1.0,0.0,,,55.0,,2.0,,To be done up,D,392.0,Gas,,1.0,,Flanders
20151499,Haren,1130,409000,house,1960.0,3.0,419.0,120.0,1.0,,,,333.0,,3.0,0.0,To be done up,G,481.0,Gas,Non flood zone,1.0,1129.0,Brussels
20210018,Elsene,1050,600000,apartment,1912.0,3.0,,178.0,1.0,,,,,,2.0,,Good,Not specified,,Gas,Non flood zone,1.0,1486.0,Brussels
20189476,Antwerpen,2100,229000,apartment,,3.0,,114.0,1.0,,,,,,2.0,,Good,A,95.0,Gas,Non flood zone,1.0,,Flanders
20188309,Chaudfontaine,4050,249000,apartment,,3.0,,133.0,1.0,,,14.0,14.0,,2.0,,As new,B,132.0,Gas,,1.0,,Wallonia
20187544,Willebroek,2830,291000,apartment,,2.0,,75.0,1.0,,,,,,2.0,,Good,B,120.0,Gas,Non flood zone,1.0,,Flanders
20206666,Huy,4500,229000,apartment,2007.0,2.0,,69.0,1.0,,,10.0,,,,,Good,B,131.0,Electric,,1.0,852.0,Wallonia
20205469,Brakel,9660,254000,apartment,,2.0,,135.0,1.0,,,,,,2.0,,Just renovated,B,126.0,Gas,Non flood zone,1.0,579.0,Flanders
20206369,Mechelen,2800,335000,apartment,2013.0,2.0,,96.0,1.0,,,,,,,,,B,148.0,Gas,Non flood zone,1.0,1152.0,Flanders
20121461,Jette,1090,409000,apartment,1968.0,3.0,,124.0,1.0,0.0,,,90.0,,2.0,,As new,F,319.0,Fuel oil,,,1470.0,Brussels
20234050,Fleurus,6220,359000,house,,3.0,800.0,216.0,,,,,,,,,,E,365.0,Gas,,1.0,842.0,Wallonia
20234049,Aiseau-Presles,6250,130000,house,,3.0,110.0,194.0,,,,,,,3.0,,,E,384.0,Fuel oil,,,327.0,Wallonia
20234047,Aiseau-Presles,6250,150000,house,,2.0,347.0,172.0,,,,,,,3.0,,,E,393.0,Electric,,1.0,254.0,Wallonia
20234048,Momignies,6590,149000,apartment,,2.0,,71.0,,,,,,,,,,B,,Gas,,,726.0,Wallonia
20234042,Wommelgem,2160,319000,house,,2.0,126.0,104.0,,,,,45.0,,2.0,,Good,C,285.0,Gas,Possible flood zone,1.0,376.0,Flanders
20234041,Sambreville,5060,269000,house,,4.0,3325.0,178.0,,,,,,,4.0,,,E,347.0,Gas,,1.0,532.0,Wallonia
20234040,Gilly,6060,85000,apartment,,2.0,,82.0,,,,,,,,,,E,,Electric,,,,Wallonia
20234037,Éghezée,5310,410223,house,,3.0,2170.0,170.0,,,,30.0,1000.0,South,4.0,0.0,As new,Not specified,,,Non flood zone,1.0,,Wallonia
20234033,Kortrijk,8500,685000,house,1997.0,4.0,859.0,256.0,1.0,,,,,,4.0,,As new,B,148.0,Electric,,1.0,1478.0,Flanders
20234031,Zwevegem,8550,685000,house,1997.0,4.0,859.0,256.0,1.0,,,,,,4.0,,As new,B,148.0,Electric,,1.0,1478.0,Flanders
20234030,Rebecq,1430,299000,apartment,2024.0,3.0,,132.0,1.0,0.0,,20.0,,,2.0,0.0,As new,Not specified,,Gas,Non flood zone,,,Wallonia
20234028,Tubize,1480,220000,house,,3.0,415.0,130.0,1.0,,,40.0,245.0,,2.0,,Good,F,499.0,Fuel oil,,1.0,,Wallonia
20234027,Gent,9000,249000,apartment,,2.0,,88.0,,,,,,,,,As new,E,487.0,Gas,,0.0,,Flanders
20234018,Antwerpen,2000,469000,apartment,,3.0,,163.0,1.0,,,2.0,,,,,Good,C,250.0,Fuel oil,Non flood zone,1.0,,Flanders
20234017,Antwerpen,2000,395000,apartment,,1.0,,83.0,1.0,,,7.0,,,,,As new,B,120.0,Gas,,1.0,,Flanders
20234016,Beverlo,3581,525000,house,1997.0,3.0,11852.0,203.0,1.0,,,,,,4.0,,Good,C,300.0,,,1.0,1048.0,Flanders
20073650,Oostende,8400,193000,apartment,1958.0,2.0,,100.0,1.0,,,6.0,,,2.0,,Good,C,239.0,Gas,Non flood zone,1.0,720.0,Flanders
20234008,Kortrijk,8500,130000,house,,3.0,50.0,93.0,1.0,,,6.0,6.0,South West,2.0,,To be done up,D,338.0,Gas,Non flood zone,1.0,173.0,Flanders
20234003,Mol,2400,265812,house,,3.0,425.0,,,,,,,,,,,Not specified,,,,,,Flanders
20234001,Sint-Martens-Latem,9830,535000,house,1972.0,4.0,560.0,198.0,1.0,,,,,,3.0,,Good,E,496.0,Gas,Non flood zone,1.0,1539.0,Flanders
20233994,Ruisbroek,1601,195000,apartment,1964.0,1.0,,64.0,,,,45.0,526.0,East,2.0,0.0,Good,C,271.0,Gas,,1.0,,Flanders
20181005,Tienen,3300,315000,house,,4.0,155.0,179.0,1.0,,,,58.0,West,2.0,,As new,B,147.0,Gas,Possible flood zone,1.0,513.0,Flanders
20206516,Brussel,1000,449000,apartment,,2.0,,90.0,1.0,,1.0,14.0,,,,,Good,F,280.0,Gas,,1.0,,Brussels
20216293,Saint-Josse-ten-Noode,1210,245000,apartment,2011.0,1.0,,56.0,1.0,1.0,,,,,4.0,,,D,198.0,Electric,Non flood zone,1.0,1141.0,Brussels
20212948,Saint-Nicolas,4420,249000,apartment,,3.0,,93.0,1.0,0.0,,13.0,,,3.0,0.0,Good,B,106.0,Gas,Non flood zone,1.0,863.0,Wallonia
20215910,Lier,2500,417600,apartment,2023.0,2.0,,127.0,1.0,,,23.0,,,2.0,,,Not specified,,Gas,Non flood zone,,,Flanders
20213469,Gent,9000,480000,apartment,2020.0,2.0,,107.0,,,,14.0,,,,,Good,A,35.0,Gas,Non flood zone,1.0,,Flanders
20201368,Gilly,6060,210000,house,1900.0,3.0,,172.0,1.0,,1.0,18.0,42.0,,2.0,,Good,G,901.0,Gas,,1.0,739.0,Wallonia
20200972,Wanze,4520,219000,house,1938.0,3.0,166.0,142.0,1.0,,,50.0,20.0,North East,3.0,,Good,F,431.0,Gas,,1.0,711.0,Wallonia
20201033,Villers-le-Bouillet,4530,349000,house,1984.0,4.0,1491.0,161.0,,,,25.0,1000.0,South East,4.0,,Good,F,463.0,Electric,,1.0,743.0,Wallonia
20201215,Avelgem,8580,465000,house,1979.0,5.0,1802.0,432.0,1.0,,,,,,4.0,,Good,D,344.0,Fuel oil,Non flood zone,1.0,1308.0,Flanders
20242260,Le Roeulx,7070,280000,house,2001.0,4.0,1005.0,167.0,1.0,0.0,,,,,4.0,0.0,Good,C,196.0,Gas,,1.0,825.0,Wallonia
20233992,Knokke-Heist,8300,625000,apartment,2012.0,2.0,,86.0,,,,,,,,,As new,Not specified,,,Non flood zone,0.0,,Flanders
20233990,Knokke-Heist,8300,897000,apartment,2000.0,2.0,,85.0,,,,,,,,,Good,Not specified,,,Non flood zone,0.0,,Flanders
20228814,Saint-Josse-ten-Noode,1210,190000,apartment,,1.0,,55.0,,,,,,,,,To be done up,D,174.0,,,,,Brussels
20233983,Jumet,6040,179000,house,,2.0,150.0,120.0,1.0,,,,,,2.0,,,E,354.0,Gas,,1.0,520.0,Wallonia
20233974,Bouillon,6830,1200000,house,1850.0,10.0,80000.0,600.0,1.0,0.0,,,80000.0,,4.0,,As new,Not specified,,Fuel oil,Non flood zone,1.0,,Wallonia
20233969,Geel,2440,302917,house,2019.0,3.0,,111.0,1.0,,,,40.0,,2.0,,As new,A,,Gas,Non flood zone,1.0,,Flanders
20233963,Ham-sur-Heure-Nalinnes,6120,236000,house,,3.0,445.0,206.0,1.0,0.0,,20.0,,,3.0,,To be done up,E,404.0,Fuel oil,Non flood zone,1.0,523.0,Wallonia
20233961,Brugge,8000,239000,apartment,,1.0,,61.0,1.0,,,,,,3.0,,Good,C,293.0,Gas,Non flood zone,1.0,548.0,Flanders
20233958,Estaimpuis,7730,229000,house,1950.0,5.0,695.0,178.0,1.0,0.0,,20.0,380.0,,3.0,,To renovate,C,178.0,Gas,Non flood zone,1.0,359.0,Wallonia
20233957,Mouscron,7700,209000,house,1950.0,3.0,348.0,140.0,1.0,0.0,,20.0,240.0,,2.0,,As new,C,176.0,Gas,Non flood zone,1.0,679.0,Wallonia
20233949,Genk,3600,549000,house,,3.0,1190.0,300.0,,0.0,,,,,4.0,,Good,C,236.0,,,,,Flanders
20233944,Dendermonde,9200,315000,house,1918.0,3.0,210.0,140.0,1.0,0.0,,15.0,130.0,,2.0,,,B,194.0,Gas,Non flood zone,1.0,502.0,Flanders
